Product_ID,Category,Price,Discount,Stock_Availability,Sales_Quantity,Date,Day_of_Week,Season,Marketing_Spend,Competitor_Price,Weather_Impact,Customer_Age_Group,Customer_Loyalty,High_Demand
199,Fruits,1.3829682230128417,-1.4486973375493928,0,58,2021-07-18,3,0,-1.1107441769400785,1.7481966844108094,2,41-60,0,0
200,Beverages,-1.5299849056174968,0.8692184025296357,1,744,2021-07-19,1,1,1.2987756030029989,-1.5056792722654213,0,41-60,0,1
201,Snacks,-0.6104264373387844,0.28973946750987856,1,524,2021-07-20,5,1,1.2915065933796857,-0.5996563264337089,2,60+,0,1
202,Beverages,1.0838979452152329,1.4486973375493928,0,784,2021-07-21,6,1,-1.2259557711040259,0.6381844651719886,3,60+,0,1
203,Snacks,-1.2407590843451815,0.8692184025296357,1,78,2021-07-22,4,2,-0.03420470407897436,-1.2544689525228951,2,41-60,1,0
204,Snacks,-1.2059801284456038,0.8692184025296357,1,592,2021-07-23,0,2,-1.002955015691782,-1.065725936228567,3,60+,0,1
205,Beverages,-0.7828122125517741,-0.28973946750987856,1,402,2021-07-24,2,1,1.3979366412201053,-0.777952833224836,2,18-25,0,0
206,Fruits,0.48352981186611643,0.8692184025296357,0,529,2021-07-25,3,1,1.2518536460965124,0.6145386497424451,2,18-25,1,1
207,Snacks,0.2022801560996963,-0.8692184025296357,1,705,2021-07-26,1,1,-0.23189836490669447,0.25688686830513696,3,26-40,0,1
208,Beverages,-1.244854953118479,-1.4486973375493928,1,844,2021-07-27,5,0,-1.30138501551096,-1.2164238942646144,1,60+,0,1
209,Dairy,0.5179494810311945,0.28973946750987856,1,913,2021-07-28,6,1,-1.122918857592621,0.7386968268784672,2,18-25,1,1
210,Snacks,-1.3909409393660856,0.8692184025296357,1,193,2021-07-29,4,1,0.708214481866712,-1.3060662393258697,0,41-60,1,0
211,Snacks,-1.3627728593813035,0.28973946750987856,1,823,2021-07-30,0,2,0.497307821135278,-1.3707922475315164,2,60+,1,1
212,Vegetables,-1.1764467588697225,-0.28973946750987856,1,70,2021-07-31,2,1,-0.08317850380419389,-1.1200760194546822,3,18-25,0,0
213,Fruits,0.8734996334921671,-1.4486973375493928,0,157,2021-08-01,3,0,-0.4146634744709288,0.6301378294735768,2,60+,1,0
214,Beverages,-0.08241865231792178,-1.4486973375493928,0,529,2021-08-02,1,2,0.30757512447661495,-0.4159953958436409,0,41-60,0,1
215,Fruits,-0.6740201893452438,0.28973946750987856,1,91,2021-08-03,5,2,-1.2247438820675838,-0.865971734241675,0,41-60,1,0
216,Dairy,1.3849802287260402,0.8692184025296357,1,714,2021-08-04,6,3,1.1337115120759003,1.2563637234762999,1,18-25,0,1
217,Beverages,-1.2559209845410717,0.28973946750987856,0,991,2021-08-05,4,1,-0.5114418024661304,-1.3295003011844027,3,60+,0,1
218,Vegetables,0.9554888663050148,1.4486973375493928,0,868,2021-08-06,0,2,1.0996747871304078,0.9655554859547465,0,41-60,1,1
219,Fruits,0.08702097167216981,-0.8692184025296357,1,958,2021-08-07,2,2,0.7789185988157032,0.3591638431033725,2,41-60,0,1
220,Fruits,-1.4050249793584764,-1.4486973375493928,0,958,2021-08-08,3,2,-0.3731601492983548,-1.3640161332591694,1,26-40,1,1
221,Vegetables,1.2162591782049479,1.4486973375493928,1,173,2021-08-09,1,1,0.2659253497977191,0.7420848840146407,3,60+,1,0
222,Fruits,-1.3787251903930933,1.4486973375493928,1,427,2021-08-10,5,0,-0.25826779956088725,-1.3213830809623204,3,18-25,0,0
223,Dairy,1.2349420883989362,-0.8692184025296357,1,319,2021-08-11,6,3,-0.269793918114004,0.6997341698124728,2,18-25,1,0
224,Fruits,-1.648262098614821,0.28973946750987856,1,719,2021-08-12,4,3,-1.5540592304184382,-1.625461208933886,1,18-25,1,1
225,Fruits,0.7622644604910385,0.28973946750987856,1,188,2021-08-13,0,0,-0.4097624526323766,0.9999301489821728,1,26-40,0,0
226,Fruits,0.26781405647245443,1.4486973375493928,1,672,2021-08-14,2,3,-1.117531995328334,0.42974836677365236,3,18-25,0,1
227,Dairy,-0.1958095457260493,-1.4486973375493928,0,367,2021-08-15,3,2,-0.26493163953109256,-0.21934691289824118,2,60+,0,0
228,Vegetables,-0.451621700689886,-0.8692184025296357,1,974,2021-08-16,1,1,0.8298109645602515,-0.5462238420153072,3,18-25,1,1
229,Vegetables,1.4505141290987984,-0.28973946750987856,1,40,2021-08-17,5,3,-1.4276779556532686,1.09507808688971,3,60+,0,0
230,Beverages,-0.41784874764690744,0.8692184025296357,1,587,2021-08-18,6,0,0.3789874681387187,-0.34498736503133937,3,60+,1,1
231,Vegetables,-0.17238405063666434,0.28973946750987856,1,823,2021-08-19,4,0,-0.15410810650101417,-0.16485566062478513,2,26-40,1,1
232,Snacks,0.1892021189639047,0.8692184025296357,1,112,2021-08-20,0,0,-0.8064546471377962,0.40257332516059446,0,41-60,0,0
233,Snacks,-0.8104054337613565,1.4486973375493928,0,873,2021-08-21,2,3,-0.30282796760351477,-0.7660946332482289,1,41-60,0,1
234,Fruits,0.7003952848101779,-1.4486973375493928,1,360,2021-08-22,3,3,0.7342631223641992,0.3845036871010028,0,26-40,1,0
235,Snacks,-0.40678271622431456,-0.8692184025296357,1,403,2021-08-23,1,1,0.7985699529417936,-0.20424182483280137,2,60+,0,0
236,Fruits,-1.5552786917262806,-0.8692184025296357,1,567,2021-08-24,5,3,-0.5683781160906323,-1.5688524209503216,1,60+,0,1
237,Fruits,-0.8673164525061202,-1.4486973375493928,0,313,2021-08-25,6,1,0.368986284127621,-0.653865240612484,1,18-25,0,0
238,Beverages,-0.684439504645737,-0.8692184025296357,1,374,2021-08-26,4,3,0.21337477271174748,-0.6125027097416998,1,18-25,0,0
239,Beverages,1.5788513506621165,0.8692184025296357,1,421,2021-08-27,0,0,0.13078654952751922,1.9070118626689392,0,60+,0,0
240,Dairy,1.6560261412326671,-1.4486973375493928,0,121,2021-08-28,2,3,-0.8345597796446937,1.7007638845043815,3,41-60,1,0
241,Snacks,-0.6058275671371872,0.28973946750987856,0,337,2021-08-29,3,2,0.9346525389194013,-0.46596923860219897,1,18-25,0,0
242,Snacks,-1.0297859138469165,-0.8692184025296357,0,525,2021-08-30,1,0,-1.1568571746687863,-1.00347038635138,2,18-25,1,1
243,Beverages,1.556000714347931,-0.28973946750987856,0,578,2021-08-31,5,3,0.12631247836612805,1.1475223879767282,2,60+,1,1
244,Beverages,-1.4473489566825495,1.4486973375493928,1,595,2021-09-01,6,0,-1.7148600134948306,-1.4043198962748993,3,18-25,1,1
245,Vegetables,-0.44271138967429163,-1.4486973375493928,0,667,2021-09-02,4,2,1.4525150403063125,-0.34788133050182085,2,60+,1,1
246,Beverages,1.341506533851568,-0.8692184025296357,0,271,2021-09-03,0,3,-1.3904317394104977,1.093807565463645,0,26-40,1,0
247,Dairy,-0.5356947965628321,1.4486973375493928,0,594,2021-09-04,2,2,-0.893174451103552,-0.34703431621777747,3,41-60,0,1
248,Vegetables,-1.4970023833904178,0.8692184025296357,0,760,2021-09-05,3,1,-1.2715162900072972,-1.4460353497640346,1,26-40,1,1
249,Vegetables,-1.4929065146171203,0.28973946750987856,0,273,2021-09-06,1,3,0.20483110997785414,-1.4676342140071403,2,60+,0,0
250,Snacks,-0.8409448061938369,-0.8692184025296357,0,488,2021-09-07,5,0,-0.2637608183456297,-0.9122045972457081,1,41-60,0,0
251,Snacks,-1.08691250463238,-1.4486973375493928,0,865,2021-09-08,6,2,0.19072391573395198,-1.0906422730841756,2,41-60,0,1
252,Snacks,0.7854743835397233,-0.28973946750987856,0,491,2021-09-09,4,2,1.443341412235701,0.3862683001927598,3,26-40,0,0
253,Beverages,-0.5265689135065379,1.4486973375493928,1,455,2021-09-10,0,0,0.3277254917353578,-0.4328650970008377,0,18-25,0,0
254,Snacks,0.8558227261547785,-1.4486973375493928,1,289,2021-09-11,2,2,-0.3404724645142722,0.8555142135527803,0,18-25,1,0
255,Vegetables,0.06675719984638281,0.8692184025296357,0,94,2021-09-12,3,1,-0.18069605311702036,-0.27094419970121575,0,18-25,1,0
256,Vegetables,-1.1888780798834147,-0.28973946750987856,1,664,2021-09-13,1,3,0.6747333352071074,-1.2283526787648917,1,41-60,1,1
257,Snacks,-0.6681997442463474,1.4486973375493928,0,360,2021-09-14,5,3,-1.2409796307763874,-0.4860152433245585,1,41-60,0,0
258,Dairy,0.811055599036107,-0.28973946750987856,1,508,2021-09-15,6,0,-1.3625164488562402,0.9123347551073557,0,60+,0,1
259,Snacks,0.23842440159037298,-0.28973946750987856,0,810,2021-09-16,4,0,1.246830195570136,0.4822632523843406,0,60+,0,1
260,Vegetables,-0.21643260428633618,0.8692184025296357,0,438,2021-09-17,0,3,-0.24406684663833456,-0.2620505497187606,0,41-60,0,0
261,Snacks,0.27198178259265166,0.28973946750987856,0,933,2021-09-18,2,3,-1.2864742861450693,-0.12116384047288194,1,60+,1,1
262,Vegetables,-0.6255883375346747,-0.28973946750987856,0,949,2021-09-19,3,0,-1.3701821894173147,-0.7863523915415993,2,60+,0,1
263,Beverages,0.14170441266303496,-0.28973946750987856,1,805,2021-09-20,1,0,1.6300319884614534,-0.136551266633003,3,26-40,0,1
264,Vegetables,1.0698139052228415,0.28973946750987856,1,974,2021-09-21,5,0,-0.7462623503092477,1.1869791367084144,2,41-60,1,1
265,Dairy,1.6277862039009852,0.8692184025296357,1,166,2021-09-22,6,2,0.47297938118823885,2.2257009870402524,0,26-40,0,0
266,Fruits,0.8816913710387622,0.28973946750987856,0,435,2021-09-23,4,2,0.39501787759262663,0.731073698322077,2,18-25,1,0
267,Fruits,-0.6272410565133737,0.8692184025296357,0,442,2021-09-24,0,0,-0.7989214085110132,-0.4664633302678909,2,26-40,1,0
268,Vegetables,-0.3753810556290346,-0.8692184025296357,0,418,2021-09-25,2,3,-0.7126471519851261,-0.2964957972698571,1,18-25,0,0
269,Dairy,1.1050240052038194,1.4486973375493928,0,998,2021-09-26,3,1,1.2641972473436487,1.3186192733534865,0,60+,1,1
270,Beverages,1.6807450685662513,0.28973946750987856,0,125,2021-09-27,1,1,-1.1252132331916649,1.2913030626930881,2,60+,1,0
271,Vegetables,1.7191168918108266,1.4486973375493928,1,88,2021-09-28,5,0,1.6299568265455109,2.3917863712364213,3,26-40,1,0
272,Beverages,0.42187620822595595,-0.8692184025296357,0,470,2021-09-29,6,2,-1.5690327238584667,0.23888781476921553,1,60+,0,0
273,Dairy,-0.46850817721137517,0.8692184025296357,0,696,2021-09-30,4,1,1.1983585084380202,-0.4079487601452289,3,41-60,1,1
274,Snacks,1.3382010958941701,-1.4486973375493928,1,399,2021-10-01,0,0,-0.8242300528257627,1.7285036023068017,0,60+,1,0
275,Snacks,1.685846940196148,1.4486973375493928,0,112,2021-10-02,2,2,-1.3773124981854343,1.9484449780633935,0,60+,1,0
276,Dairy,-1.3880666454900874,-0.28973946750987856,1,313,2021-10-03,3,1,-1.1716741453560267,-1.2675270894018968,0,60+,0,0
277,Dairy,-0.9520362645011661,0.8692184025296357,0,959,2021-10-04,1,2,-0.7874433315948909,-0.7652476189641856,3,41-60,1,1
278,Fruits,-0.35281784870244914,0.8692184025296357,0,829,2021-10-05,5,2,-0.413764630940064,-0.4999909790112738,3,60+,1,1
279,Fruits,-0.7039847030025245,0.28973946750987856,1,902,2021-10-06,6,0,0.26841111707962806,-0.5845512383682692,3,26-40,1,1
280,Snacks,1.0429392574822591,1.4486973375493928,1,198,2021-10-07,4,1,1.1409588254760554,0.9908247454287069,1,41-60,0,0
281,Dairy,0.1623274712233218,0.28973946750987856,1,62,2021-10-08,0,2,0.6101018361472441,0.34547044551133826,2,41-60,0,0
282,Snacks,-0.3646743109409414,1.4486973375493928,1,540,2021-10-09,2,2,-0.1989789954538802,-0.38317359233696074,0,60+,1,1
283,Dairy,-0.8474119674148329,1.4486973375493928,1,434,2021-10-10,3,1,1.6489766656046574,-0.7893875260594212,3,26-40,0,0
284,Fruits,-1.4863674960492244,-0.28973946750987856,0,311,2021-10-11,1,1,0.6228065245369517,-1.4572582890276091,2,60+,0,0
285,Fruits,-1.4252168938373635,1.4486973375493928,1,521,2021-10-12,5,2,-0.5263447831808931,-1.3062779928968804,0,41-60,0,1
286,Vegetables,0.609064596900336,-1.4486973375493928,0,577,2021-10-13,6,3,1.2962828619350746,0.24989900046177918,0,18-25,0,1
287,Vegetables,-0.3182544648435712,-0.8692184025296357,1,606,2021-10-14,4,1,1.3605021327549205,-0.46603982312586917,1,26-40,0,1
288,Vegetables,0.5951961289486453,-0.28973946750987856,0,871,2021-10-15,0,2,-0.3024397601819945,0.35041136216825775,3,60+,1,1
289,Fruits,0.3896841168147764,-0.8692184025296357,0,23,2021-10-16,2,1,-0.08087870414936021,0.639243233027043,1,18-25,1,0
290,Fruits,0.37639050763828474,-1.4486973375493928,1,784,2021-10-17,3,0,-1.4726627497777187,0.3480114883634684,2,26-40,1,1
291,Snacks,1.5604558698557283,-0.28973946750987856,1,610,2021-10-18,1,3,0.09634689472336287,1.6838941833471848,1,41-60,0,1
292,Fruits,0.4769907932982204,-0.28973946750987856,1,348,2021-10-19,5,3,-0.1092434164690505,0.4524765833954823,3,18-25,0,0
293,Beverages,-0.8742147578085157,1.4486973375493928,1,310,2021-10-20,6,2,0.6478207201088317,-0.7422370642476744,3,26-40,0,0
294,Fruits,-0.43804066212579457,-0.28973946750987856,1,571,2021-10-21,4,3,-0.8893396436602327,-0.6854871072167692,1,18-25,1,1
295,Vegetables,-1.188231363761315,1.4486973375493928,0,449,2021-10-22,0,0,0.3354439231241038,-1.104053332581529,1,18-25,1,0
296,Fruits,0.18072295202971006,0.28973946750987856,1,899,2021-10-23,2,3,-0.7112028034148398,0.27996800754531836,0,60+,0,1
297,Dairy,0.5212549189885923,0.28973946750987856,0,718,2021-10-24,3,1,-0.5833508346655482,0.23020591835777138,0,60+,0,1
298,Vegetables,-1.468618731364936,-0.8692184025296357,1,819,2021-10-25,1,0,-0.12153975094430483,-1.486974373492797,1,60+,0,1
299,Vegetables,-1.2668433012698648,0.28973946750987856,0,649,2021-10-26,5,0,1.3760374034017397,-1.2755031405766386,2,18-25,0,1
300,Fruits,-0.3385182366693582,0.28973946750987856,1,108,2021-10-27,6,0,-1.6557323813312892,-0.10161192741621435,0,41-60,0,0
301,Dairy,1.0075854428074815,1.4486973375493928,1,804,2021-10-28,4,1,-0.38640181921124295,0.5630825319868109,2,60+,1,1
302,Beverages,-0.808249713354358,-0.28973946750987856,0,326,2021-10-29,0,2,0.6461803306650029,-0.9804598316348688,2,18-25,1,0
303,Snacks,1.2769067789885096,-0.8692184025296357,0,315,2021-10-30,2,0,0.0906640339859808,1.822663356882955,3,26-40,1,0
304,Vegetables,-1.6979873826695893,-0.28973946750987856,1,86,2021-10-31,3,1,-0.8580939828510977,-1.668870690991108,2,41-60,1,0
305,Dairy,-1.6004769629263516,0.8692184025296357,1,607,2021-11-01,1,1,-1.0537946906086586,-1.5453477745681183,2,41-60,1,1
306,Dairy,-0.8585498561843259,-0.8692184025296357,1,201,2021-11-02,5,0,0.654058384266989,-0.8444434545222396,0,26-40,0,0
307,Dairy,0.4488227133134387,-1.4486973375493928,0,105,2021-11-03,6,1,1.27761326190692,0.7358028614079859,1,18-25,0,0
308,Fruits,-0.34333267891165503,0.28973946750987856,0,466,2021-11-04,4,0,1.1317890717310075,-0.27482634850308124,1,41-60,1,0
309,Dairy,1.2825116520467057,-0.28973946750987856,0,220,2021-11-05,0,3,-1.3567057353752436,1.4271076862347067,3,26-40,1,0
310,Vegetables,-0.2619183048740072,0.8692184025296357,0,599,2021-11-06,2,0,-1.5686251448091264,-0.5225074420620931,3,18-25,0,1
311,Beverages,-1.2950832386015467,1.4486973375493928,0,159,2021-11-07,3,0,-1.0382997129477058,-1.2388697727917632,0,41-60,1,0
312,Dairy,0.18287867243670877,0.8692184025296357,0,823,2021-11-08,1,2,-1.1565503280841118,0.12672900665714093,1,26-40,0,1
313,Fruits,-1.4196120207791671,0.28973946750987856,0,746,2021-11-09,5,3,-1.2210361525027662,-1.463752065205275,2,60+,0,1
314,Dairy,-0.902023551058798,-0.28973946750987856,0,756,2021-11-10,6,0,0.9835790718727389,-1.0624790481397342,2,18-25,0,1
315,Dairy,-0.379548781749232,1.4486973375493928,1,807,2021-11-11,4,3,0.4106197866391479,-0.32945876982387773,0,26-40,0,1
316,Vegetables,1.2543435720619236,-0.28973946750987856,0,795,2021-11-12,0,1,-1.6466951295205328,1.6029337346973735,3,26-40,0,1
317,Dairy,1.538539379051242,-0.8692184025296357,0,535,2021-11-13,2,2,-1.5714456538197712,0.9061939015480414,1,18-25,1,1
318,Dairy,0.9239434910159351,-0.8692184025296357,1,884,2021-11-14,3,3,-1.6570070344418693,0.8054697862705521,0,60+,0,1
319,Vegetables,0.5459019889752766,0.28973946750987856,1,883,2021-11-15,1,2,-0.30726871956505486,0.23006474931043053,2,26-40,0,1
320,Dairy,0.7588153078398405,-0.8692184025296357,1,553,2021-11-16,5,1,0.9764603860813117,0.8701252099525283,0,26-40,0,1
321,Vegetables,-1.0619061479111958,-0.8692184025296357,0,521,2021-11-17,6,3,-1.7215106807581182,-1.1288990849134672,1,26-40,0,1
322,Snacks,-1.745556946317359,0.8692184025296357,0,148,2021-11-18,4,2,0.6021811649640535,-1.708468608770135,2,26-40,0,0
323,Beverages,-0.37164447359023695,-0.28973946750987856,1,533,2021-11-19,0,0,0.8653408545781379,-0.18814855343597758,2,18-25,0,1
324,Beverages,-0.6544749909884563,-1.4486973375493928,0,215,2021-11-20,2,3,1.063418848501814,-0.4937795409282892,1,26-40,0,0
325,Vegetables,0.8842782355271601,-0.28973946750987856,0,269,2021-11-21,3,3,1.3479516425226628,1.302173079338311,2,26-40,1,0
326,Dairy,-0.8549569888393281,1.4486973375493928,0,123,2021-11-22,1,1,1.3872520261795052,-0.8565134080698574,0,26-40,1,0
327,Fruits,1.6637148773509622,-0.8692184025296357,0,289,2021-11-23,5,0,0.35939577862631505,1.9556445994777618,3,18-25,0,0
328,Dairy,0.5070990216493012,1.4486973375493928,1,793,2021-11-24,6,1,0.24690706046879804,0.2592867421099263,1,41-60,0,1
329,Fruits,1.614277022683794,0.28973946750987856,1,669,2021-11-25,4,0,-0.3355218513085,1.194602265264805,1,26-40,1,1
330,Snacks,-0.6111450108077839,0.8692184025296357,1,551,2021-11-26,0,1,0.5065535116613814,-0.5180606170708655,3,41-60,0,1
331,Vegetables,-0.8773764810721139,-1.4486973375493928,1,85,2021-11-27,2,1,-0.6875802655855747,-0.7006627798058794,2,41-60,1,0
332,Vegetables,-0.9480122530747686,-1.4486973375493928,0,808,2021-11-28,3,3,-0.25457169297276167,-0.9428382805186096,3,41-60,1,1
333,Dairy,0.7913666859855195,0.28973946750987856,1,972,2021-11-29,1,2,0.35412824558940165,0.9942833870885507,2,18-25,0,1
334,Fruits,-1.3015503998225428,1.4486973375493928,0,986,2021-11-30,5,0,-1.5690497708909488,-1.1809198788584634,2,26-40,0,1
335,Snacks,1.0868440964381307,0.8692184025296357,1,984,2021-12-01,6,0,-0.16531808008810245,1.2601752877544947,3,60+,1,1
336,Fruits,-1.4144382918023706,-1.4486973375493928,1,334,2021-12-02,4,3,-0.311522729034407,-1.3801799891796636,2,26-40,1,0
337,Dairy,-0.5709048965438097,0.28973946750987856,1,973,2021-12-03,0,1,-1.5002882407797835,-0.6190670704430359,3,26-40,1,1
338,Dairy,1.1791807872045719,0.28973946750987856,0,147,2021-12-04,2,1,-1.3003257749017425,1.2334237532834589,0,18-25,1,0
339,Dairy,1.1587733006849847,-0.28973946750987856,1,338,2021-12-05,3,1,-0.13181058801466192,1.301114311483257,0,18-25,1,0
340,Dairy,0.5941901260920456,-0.8692184025296357,1,426,2021-12-06,1,2,1.6197859470747067,1.0505392524537636,1,18-25,1,0
341,Beverages,1.393387538313335,-1.4486973375493928,0,204,2021-12-07,5,1,-1.5484391337551942,0.9344982955398236,0,18-25,1,0
342,Beverages,0.4026902966036681,0.8692184025296357,0,506,2021-12-08,6,1,-0.746837300222956,0.33911783838101284,3,60+,0,1
343,Dairy,0.3485098570411026,-0.8692184025296357,1,823,2021-12-09,4,0,-0.8940144048858429,0.5433894498828027,3,60+,0,1
344,Snacks,0.2737063589182506,-1.4486973375493928,1,834,2021-12-10,0,2,1.5478319726987457,0.3394707609993643,3,18-25,1,1
345,Snacks,-0.8785261986225131,1.4486973375493928,1,37,2021-12-11,2,2,0.0450229291109769,-0.680122683417828,0,26-40,0,0
346,Fruits,-1.0390555115970104,-0.8692184025296357,0,696,2021-12-12,3,1,-0.2527771053714831,-0.977001189975025,2,41-60,0,1
347,Vegetables,-1.2136688645638989,-1.4486973375493928,1,950,2021-12-13,1,0,0.18431035719518574,-1.065796520752237,1,60+,1,1
348,Vegetables,-0.7494704035901956,-0.28973946750987856,0,186,2021-12-14,5,1,-1.0256453907903311,-0.8085159319740671,1,41-60,0,0
349,Snacks,-0.09995184496151056,-0.28973946750987856,1,600,2021-12-15,6,2,-0.4937880506008761,0.15397463279386905,0,18-25,1,1
350,Beverages,0.1109494681898544,-1.4486973375493928,1,546,2021-12-16,4,2,-0.5547273173981778,-0.07591916080023257,1,41-60,1,1
351,Beverages,-0.17683920614446152,0.28973946750987856,0,289,2021-12-17,0,2,-0.6727160281264526,-0.47902737548120067,2,18-25,1,0
352,Dairy,0.13013537981214227,-0.28973946750987856,0,348,2021-12-18,2,3,0.6603836081828942,-0.09582399647525144,0,60+,1,0
353,Fruits,-0.5782343459276049,-1.4486973375493928,1,973,2021-12-19,3,3,-1.1061569754722163,-0.5727636229153323,3,18-25,0,1
354,Snacks,0.8368523865731907,0.28973946750987856,0,658,2021-12-20,1,2,1.7061578366048082,0.3168837134248748,3,41-60,0,1
355,Dairy,-0.9990309693737359,1.4486973375493928,0,99,2021-12-21,5,0,-1.2717812938758795,-1.1233229075435154,3,26-40,1,0
356,Fruits,-1.7799766154824368,0.28973946750987856,0,171,2021-12-22,6,0,-0.118513902678764,-1.753783872966455,0,18-25,1,0
357,Dairy,-0.06560403314333271,-0.8692184025296357,0,200,2021-12-23,4,2,0.9210304102361209,0.1498101458973223,2,26-40,0,0
358,Fruits,-0.6159594530500808,0.28973946750987856,1,606,2021-12-24,0,3,0.6850297428261872,-0.37915027448775485,0,60+,1,1
359,Snacks,-0.6323429281432703,1.4486973375493928,0,724,2021-12-25,2,0,-0.2939821074756236,-0.3960905601686219,0,60+,1,1
360,Snacks,1.1208326215218092,0.8692184025296357,0,716,2021-12-26,3,0,-0.28986059994056274,1.1118772035232367,3,41-60,0,1
361,Beverages,-0.7143321609561178,-0.8692184025296357,0,181,2021-12-27,1,1,-1.5532494963755468,-0.7869876522546316,0,18-25,1,0
362,Snacks,1.2987514124460953,-0.8692184025296357,0,240,2021-12-28,5,1,1.6542697691902934,0.8449971195259086,2,60+,1,0
363,Beverages,-1.103727123806969,-1.4486973375493928,1,572,2021-12-29,6,1,-0.13967934323529382,-0.987588868525567,1,18-25,0,1
364,Dairy,0.615316186080632,1.4486973375493928,0,139,2021-12-30,4,2,-0.7898965545420618,0.6258321735296896,2,26-40,0,0
365,Fruits,0.9426982585568228,-1.4486973375493928,1,75,2021-12-31,0,0,0.9806121133557717,0.9234165253235896,0,60+,0,0
366,Beverages,-1.0731158940275887,-0.8692184025296357,1,561,2022-01-01,2,2,-1.0729718272857067,-1.0024116184963259,0,60+,1,1
367,Beverages,1.4267293472749136,0.28973946750987856,0,530,2022-01-02,3,1,-1.619502788116531,1.0589388107705269,0,60+,0,1
368,Fruits,-1.6129801412869436,-0.28973946750987856,1,88,2022-01-03,1,3,-1.4626538171154928,-1.5860044602021997,3,41-60,1,0
369,Vegetables,0.07135607004797977,0.28973946750987856,1,904,2022-01-04,5,1,-0.06209674867984787,-0.15299746064817807,1,18-25,0,1
370,Dairy,-1.2788434782021572,-0.8692184025296357,1,29,2022-01-05,6,3,0.07453521666274539,-1.1828256609975611,2,26-40,1,0
371,Beverages,0.9194164781612381,-1.4486973375493928,1,959,2022-01-06,4,3,1.6621431736016024,1.040586834616254,2,41-60,1,1
372,Vegetables,1.066364752571644,1.4486973375493928,0,955,2022-01-07,0,0,-0.8051722453760882,0.7404614399702242,0,26-40,0,1
373,Snacks,0.4271936518965526,1.4486973375493928,0,291,2022-01-08,2,3,-1.239205189668042,0.5945632295437556,0,26-40,0,0
374,Vegetables,0.5612076038649668,-0.8692184025296357,1,827,2022-01-09,3,3,-1.3481984913016523,0.857490580215548,1,60+,1,1
375,Beverages,0.0856556820810707,0.28973946750987856,1,958,2022-01-10,1,1,-0.18406904095310236,-0.09885913099307352,2,26-40,0,1
376,Dairy,-0.8862149347408081,-1.4486973375493928,0,887,2022-01-11,5,0,-0.4729193833825541,-0.8666775794783778,1,26-40,0,1
377,Dairy,-1.7580601246779508,1.4486973375493928,1,521,2022-01-12,6,3,0.7357617114923829,-1.7151741385188117,2,18-25,0,1
378,Dairy,-0.504652422702052,-0.8692184025296357,1,753,2022-01-13,4,0,0.1747578200844078,-0.4830506933304068,1,18-25,0,1
379,Snacks,-0.5450362516598263,-0.28973946750987856,1,505,2022-01-14,0,0,-1.291105654924362,-0.3972904970710167,2,41-60,1,1
380,Fruits,-0.5289402059542365,-1.4486973375493928,1,326,2022-01-15,2,1,1.1083168577336286,-0.5230015337277851,3,26-40,0,0
381,Vegetables,-0.6785472021999408,-1.4486973375493928,1,836,2022-01-16,3,3,-0.5399862834919936,-0.8069630724533209,0,60+,0,1
382,Beverages,1.554276138022332,-0.28973946750987856,1,345,2022-01-17,1,2,0.5424747085612395,1.1079244701977011,3,60+,1,0
383,Snacks,0.324581360523418,1.4486973375493928,0,294,2022-01-18,5,2,1.4371347426820562,-0.08996548101061813,2,18-25,1,0
384,Dairy,0.43279852495474885,1.4486973375493928,1,308,2022-01-19,6,0,0.9056144688166753,0.6633125555986082,3,60+,1,0
385,Dairy,1.1126408839752144,-1.4486973375493928,1,42,2022-01-20,4,3,1.1592890345847968,0.8050462791285304,1,60+,0,0
386,Vegetables,-1.5656980070267739,0.28973946750987856,0,583,2022-01-21,0,2,0.22859544812276414,-1.5488770007516324,3,41-60,1,1
387,Dairy,1.2266066361585417,0.28973946750987856,0,696,2022-01-22,2,3,1.5425101991039352,1.2926441686428236,3,41-60,1,1
388,Dairy,-0.9800606297921481,1.4486973375493928,0,673,2022-01-23,3,3,0.08645961588384905,-0.9516613459773946,1,60+,1,1
389,Dairy,-0.8915323784114048,-0.8692184025296357,1,293,2022-01-24,1,2,1.710318862260623,-0.7249438559484557,0,41-60,0,0
390,Dairy,1.0649994629805448,-0.8692184025296357,1,763,2022-01-25,5,3,0.2852636584182323,1.6240385072747874,1,18-25,1,1
391,Vegetables,-0.1764080620630618,1.4486973375493928,0,281,2022-01-26,6,2,1.6906458119113732,-0.1695848237106938,2,18-25,0,0
392,Snacks,-1.7464192344801583,-0.8692184025296357,0,571,2022-01-27,4,3,-0.6668348019201902,-1.6978809302195932,2,18-25,1,1
393,Fruits,-1.282005201465755,0.8692184025296357,0,989,2022-01-28,0,0,-1.0042885585509358,-1.1739320110151057,2,41-60,0,1
394,Beverages,-1.4612892819811405,1.4486973375493928,0,824,2022-01-29,2,0,0.03099167164813079,-1.4956562699042413,1,26-40,0,1
395,Vegetables,1.7090568632448333,0.8692184025296357,1,151,2022-01-30,3,2,-0.4535020385205338,1.3410651518806356,2,41-60,0,0
396,Beverages,-1.7102031316425814,-0.8692184025296357,0,83,2022-01-31,1,3,1.5957798510145986,-1.6805877219203746,1,41-60,0,0
397,Fruits,-1.0071508495734307,0.28973946750987856,1,806,2022-02-01,5,3,0.5504217251582656,-1.0655847671812264,0,26-40,0,1
